EVA_NR;IFOPT;NAME
8013106;de:13072:1057;Tessin
8013109;de:12061:900260016;Groß Köris
8013110;de:15088:8013110;Teutschenthal
8013111;de:15088:8013111;Teutschenthal Ost
8013112;de:15085:8013112;Thale Hbf
8013113;de:14521:20619;Thalheim(Erzgeb)
8013114;de:14628:1200;Tharandt
8013115;de:15084:8013115;Theißen
8013116;de:14521:53116;Thermalbad Wiesenbad
8013123;de:12072:900245037;Thyrow
8013124;de:14627:5877;Tiefenau
8013125;de:15085:8013125;Thale Musestieg
8013129;de:16076:8013129;Töppeln
8013131;de:13075:7479;Torgelow
8013132;de:13075:4233;Trassenheide
8013133;de:13075:4240;Trassenmoor
8013137;de:12072:900245010;Trebbin
8013138;de:16077:8013138;Treben-Lehma
8013139;de:15091:8013139;Trebitz(Elbe)
8013140;de:15089:8013140;Trebitz(Könnern)
8013141;de:12064:900321780;Trebnitz(Mark)
8013144;de:14523:517;Treuen
8013145;de:12069:900220164;Treuenbrietzen
8013146;de:12069:900220165;Treuenbrietzen Süd
8013150;de:16076:8013150;Triebes
8013152;de:15084:8013152;Tromsdorf
8013156;de:13075:22;Ueckermünde Stadthafen
8013158;de:15090:8013158;Uchtspringe
8013159;de:16061:8013159;Uder
8013160;de:12062:900415467;Uebigau
8013161;de:13075:4241;Ückeritz
8013162;de:13075:6471;Ueckermünde
8013164;de:16073:8013164;Uhlstädt
8013165;de:14626:8565;Uhsmannsdorf
8013168;de:14628:3674;Ulbersdorf
8013171;de:16073:8013171;Unterloquitz
8013172;de:16066:8013172;Untermaßfeld
8013173;de:14521:55991;Unterneudorf
8013174;de:16073:8013174;Unterwellenborn
8013175;de:14521:22056;Unterwiesenthal
8013177;de:13071:3673;Utzedel
8013179;de:16066:8013179;Vachdorf
8013180;de:15083:8013180;Vahldorf
8013183;de:12065:900203671;Vehlefanz
8013184;de:16069:8013184;Veilsdorf
8013185;de:12065:900200004;Velten(Mark)
8013186;de:13074:7474;Ventschow
8013188;de:12066:900435884;Vetschau
8013190;de:14521:55989;Vierenstraße
8013191;de:16066:8013191;Viernau
8013192;de:16051:8013192;Vieselbach
8013194;de:15090:8013194;Vinzelberg
8013198;de:12065:900203956;Vogelsang(Gransee)
8013201;de:14524:57110;Voigtsgrün
8013202;de:16065:8013202;Voigtstedt
8013205;de:15086:8013205;Wahlitz
8013212;de:14521:20533;Waldkirchen(Erzgeb)
8013215;de:16066:8013215;Walldorf(Werra)
8013217;de:15087:8013217;Wallhausen(Helme)
8013220;de:15088:8013220;Wallwitz(Saalkr)
8013221;de:16068:8013221;Walschleben
8013222;de:12068:900205023;Walsleben
8013223;de:16067:8013223;Waltershausen
8013224;de:16067:8013224;Waltershausen Schnepfenthal
8013226;de:16067:8013226;Wandersleben
8013227;de:12060:900350169;Wandlitz
8013228;de:12060:900350170;Wandlitzsee
8013230;de:15087:8013230;Wansleben am See
8013232;de:13071:7067;Warenshof
8013235;de:14521:53235;Warmbad
8013236;de:13003:1500;Warnemünde
8013237;de:13003:926;Warnemünde Werft
8013238;de:12073:900340056;Warnitz(Uckermark)
8013240;de:15084:8013240;Wangen(Unstrut)
8013244;de:16065:8013244;Wasserthaleben
8013245;de:16066:8013245;Wasungen
8013247;de:14628:3130;Weesenstein
8013248;de:15083:8013248;Wefensleben
8013250;de:15083:8013250;Wegenstedt
8013251;de:16076:8013251;Weida Mitte
8013253;de:14625:7063;Weickersdorf(Sachs)
8013254;de:16076:8013254;Weida Altstadt
8013256;de:16055:8013256;Weimar Berkaer Bf
8013258;de:12070:900216013;Weisen
8013259;de:15082:8013259;Weißandt-Gölzau
8013261;de:15084:8013261;Weißenfels West
8013263;de:14627:4220;Weißes Roß
8013266;de:16055:8013266;Weimar West
8013267;de:14627:4401;Weinböhla Hp
8013268;de:14612:6589;Weixdorf
8013269;de:14612:6584;Weixdorf Bad
8013271;de:15083:8013271;Wellen(Magdeburg)
8013272;de:12067:900311612;Wellmitz
8013275;de:15091:8013275;Lutherstadt Wittenberg-Labetz
8013278;de:12065:900200035;Wensickendorf
8013279;de:12060:900350502;Joachimsthal Kaiserbahnhof
8013280;de:14524:53280;Werdau Nord
8013285;de:12060:900350172;Werneuchen
8013286;de:15085:8013286;Wernigerode Elmowerk
8013291;de:16062:8013291;Werther
8013293;de:13071:5770;Wesenberg
8013295;de:14522:55201;Westewitz-Hochweitzschen
8013297;de:15084:8013297;Wetterzeube
8013305;de:12067:900311620;Wiesenau
8013307;de:14524:10209;Wiesenburg(Sachs)
8013310;de:14521:55110;Wiesa(Erzgeb)
8013311;de:14521:55111;Zschopau Ost
8013312;de:14521:20538;Wilischthal
8013313;de:12073:900341270;Wilmersdorf(Angerm)
8013315;de:16061:8013315;Wingerode
8013318;de:16062:8013318;Wipperdorf
8013322;de:13073:2299;Wittenhagen
8013324;de:14511:59999;Wittgensdorf Mitte
8013328;de:14521:20542;Witzschdorf
8013329;de:16066:8013329;Wölfershausen
8013332;de:15091:3826;Wörlitz
8013333;de:16062:8013333;Woffleben
8013334;de:16076:8013334;Wolfsgefärth
8013335;de:15082:8013335;Wolfen(Bitterfeld)
8013336;de:15087:8013336;Wolferode
8013339;de:13075:4001;Wolgast
8013340;de:13075:34;Wolgast Hafen
8013341;de:13075:35;Wolgaster Fähre
8013343;de:14521:40801;Wolkenstein
8013344;de:15083:8013344;Wolmirstedt
8013345;de:12072:900245014;Woltersdorf/Nuthe-Urstromtal
8013348;de:14627:5854;Wülknitz
8013349;de:16076:8013349;Wünschendorf Nord
8013350;de:12072:900245022;Wünsdorf-Waldstadt
8013352;de:13073:2305;Wüstenfelde
8013354;de:13004:2022;Schwerin-Wüstmark
8013357;de:15082:8013357;Wulfen(Anh)
8013360;de:16075:8013360;Wurzbach(Thür)
8013361;de:14729:8013361;Wurzen
8013362;de:14729:8013362;Bennewitz
8013363;de:12068:900205663;Wusterhausen(Dosse) NE
8013365;de:12069:900220249;Wusterwitz
8013366;de:16063:8013366;Wutha
8013367;de:12070:900216060;Wutike
8013368;de:14627:5394;Zabeltitz
8013370;de:13076:4810;Zachun
8013371;de:15091:8013371;Zahna
8013373;de:13073:2182;Zarrendorf
8013376;de:12061:900260014;Zeesen
8013377;de:12065:900203853;Zehdenick(Mark)
8013378;de:12065:900203898;Zehdenick-Neuhof
8013381;de:14627:5602;Zeithain
8013383;de:16066:8013383;Zella-Mehlis West
8013384;de:12072:900245303;Zellendorf
8013385;de:13075:4235;Zempin
8013389;de:15082:8013389;Zerbst/Anhalt
8013392;de:12061:900260011;Zernsdorf
8013393;de:13075:6004;Zerrenthin
8013396;de:16076:8013396;Zeulenroda unt Bf
8013398;de:16073:8013398;Zeutsch
8013402;de:15083:8013402;Zielitz
8013406;de:12067:900311631;Ziltendorf
8013409;de:13071:5718;Zirtow-Leussow
8013410;de:14626:9599;Zittau Hp
8013411;de:14626:9596;Zittau Süd
8013412;de:14626:9577;Zittau Vorstadt
8013413;de:14626:8775;Zoblitz
8013414;de:15088:8013414;Zöberitz
8013418;de:15091:8013418;Zörnigall
8013424;de:14522:55205;Zschaitz
8013425;de:15088:8013425;Zscherben
8013427;de:14521:53427;Zschopau
8013428;de:14730:8013428;Zschortau
8013429;de:12065:900203211;Zühlsdorf
8013432;de:15085:8013432;Stapelburg
8013433;de:14524:1117;Zwickau-Pölbitz
8013434;de:14524:53434;Zwickau-Schedewitz
8013435;de:14521:44506;Zwönitz
8013436;de:14523:1142;Zwota-Zechenbach
8013437;de:14523:1141;Zwota
8013439;de:15085:8013439;Blankenburg(Harz)
8013444;de:14612:1;Dresden Mitte
8013445;de:14628:1102;Freital-Potschappel
8013447;de:14729:8013447;Zwenkau-Großdalzig
8013448;de:15002:8013448;Halle-Silberhöhe
8013450;de:14511:30085;Chemnitz-Hilbersdorf
8013452;de:16075:8013452;Bad Lobenstein
8013455;de:15003:8013455;Magdeburg Herrenkrug
8013456;de:15003:8013456;Magdeburg-Buckau
8013459;de:14521:20404;Niederdorf(Erzgeb)
8013461;de:14730:8013461;Oschatz
8013465;de:15089:8013465;Schönebeck-Felgeleben
8013467;de:12069:900220005;Beelitz-Heilstätten
8013468;de:12069:900220938;Beelitz Stadt
8013470;de:12060:900350160;Bernau(b Berlin)
8013471;de:14729:8013471;Böhlen(Leipzig)
8013472;de:12063:900210326;Brieselang
8013474;de:16074:8013474;Camburg(Saale)
8013475;de:14612:192;Dresden-Friedrichstadt
8013476;de:14612:166;Dresden-Plauen
8013477;de:12067:900310004;Erkner
8013479;de:12063:900210010;Falkensee
8013480;de:12069:900220303;Ferch-Lienewitz
8013481;de:12054:900220010;Golm
8013483;de:12065:900200000;Hennigsdorf(b Berlin)
8013485;de:15003:8013485;Magdeburg SKET Industriepark
8013487;de:12065:900200005;Oranienburg
8013489;de:12063:900210001;Priort
8013490;de:14627:4209;Radebeul-Naundorf
8013492;de:12069:900220004;Seddin
8013537;de:14626:9497;Teufelsmühle
8013539;de:13073:11736;Beuchow
8013547;de:16056:8013547;Hörschel Hp
8013548;de:06636:206159;Herleshausen Hp
8017000;de:15085:1354;Albrechtshaus
8017001;de:15085:820;Alexisbad
8017002;de:15085:1664;Benneckenstein
8017003;de:15085:797;Birkenmoor
8017004;de:15085:803;Brocken
8017005;de:15085:5543;Drahtzug
8017006;de:15085:826;Drei Annen Hohne
8017007;de:16062:8017007;Eisfelder Talmühle
8017008;de:15085:804;Elend
8017009;de:15085:6161;Friedrichshöhe
8017011;de:15085:794;Güntersberge
8017012;de:15085:813;Harzgerode
8017013;de:15085:796;Hasselfelde
8017014;de:16062:8017014;Ilfeld
8017015;de:15085:5539;Mägdesprung
8017016;de:16062:8017016;Netzkater
8017017;de:16062:8017017;Niedersachswerfen Ost
8017018;de:16062:8017018;Nordhausen-Altentor
8017019;de:16062:8017019;Nordhausen-Krimderode
8017020;de:16062:8017020;Nordhausen Nord
8017021;de:15085:806;Osterteich
8017022;de:15085:802;Schierke
8017023;de:15085:5863;Silberhütte NE
8017024;de:15085:805;Sorge
8017025;de:15085:812;Steinerne Renne
8017026;de:15085:807;Sternhaus-Haferfeld
8017027;de:15085:808;Sternhaus-Ramberg
8017028;de:15085:795;Stiege
8017029;de:15085:810;Straßberg(Harz)
8017030;de:16062:8017030;Tiefenbachmühle
8017032;de:15085:8017032;Wernigerode-Hasserode
8017033;de:15085:1390;Wernigerode Hochschule Harz
8017034;de:15085:824;Wernigerode Westerntor
8017040;de:16062:8017040;Sophienhof
8017041;de:09180:90199;Griesen(Oberbay)
8017042;de:09180:10108;Untergrainau
8017218;de:14522:70743;Holzhau Skilift
8017219;de:14522:55992;Berthelsdorf(Erzgebirge) Ort
8017345;de:13073:11082;Lauterbach(Rügen)
8017346;de:12070:900215017;Falkenhagen Gewerbepark Prignitz
8017347;de:12070:900215747;Pritzwalk West
8017349;de:13075:4128;Neu Pudagla
8017400;de:14511:30532;Chemnitz Alt Chemnitz Center
8017401;de:14511:30650;Chemnitz Riemenschneiderstraße
8017402;de:14511:30034;Chemnitz Erdmannsdorfer Straße
8017403;de:14511:30037;Chemnitz Gustav-Freytag-Straße
8017404;de:14524:53996;Lichtenstein Ernst-Schneller-Siedlung
8017405;de:14524:53995;Lichtenstein Gewerbegebiet
8017406;de:14524:53997;Lichtenstein Hartensteiner Straße
8017407;de:14511:30270;Chemnitz Moritzhof
8017408;de:14521:53999;Oelsnitz Bahnhofstraße
8017409;de:14511:30035;Chemnitz Rösslerstraße
8017410;de:14511:30075;Chemnitz Roter Turm
8017411;de:14511:30283;Chemnitz Scheffelstraße
8017413;de:14511:30277;Chemnitz Schneeberger Straße
8017414;de:14511:30276;Chemnitz Schule Altchemnitz
8017415;de:14521:20505;Stollberg Schlachthofstraße
8017416;de:14511:30004;Chemnitz Theaterplatz
8017417;de:14511:30036;Chemnitz Treffurthstraße
8017418;de:14511:30033;Chemnitz Uhlestraße
8017419;de:14511:30131;Chemnitz Zentralhaltestelle
8017420;de:14511:30029;Chemnitz-Altchemnitz
8017421;de:14511:30652;Klaffenbach Hp
8017422;de:14521:53998;Hohndorf Mitte
8017442;de:14523:2050;Plauen(Vogtl) Mitte
8017476;de:14511:30444;Chemnitz Brückenstraße/Freie Presse
8026354;de:09274:80589;Altdorf(Niederbay)
8026355;de:09274:80590;Pfettrach
8026358;de:09274:80591;Neuhausen(b Landshut)
8029356;de:08417:30248;Endingen(Württ)
8029357;de:08417:30251;Erzingen(Württ)
8029358;de:08417:37602;Dotternhausen-Dormettingen
8029359;de:08417:37616;Schömberg(b Balingen)
8030918;de:01054:98527;Westerland(Sylt), Sylt Shuttle
8070002;de:12064:900320026;Birkenstein
8070003;de:06412:11511;Frankfurt(M) Flughafen Fernbf
8070004;de:06412:2930;Frankfurt(M) Flughafen Regionalbf
8070005;de:08135:610;Heidenheim Voithwerk
8070008;de:08215:1831;Bruchsal Tunnelstr.
8070009;de:08215:1832;Bruchsal Schlachthof
8070010;de:08215:1833;Heidelsheim Nord
8070011;de:08215:1836;Gondelsheim Schloßstadion
8070012;de:08215:1838;Diedelsheim
8070018;;Kalenborn(Westerw)
8070019;;Kasbach
8070020;de:08215:1526;Hummelberg
8070021;;Kasbach Brauerei Steffens
8070022;de:08417:30609;Burladingen West
8070023;de:03357:7419;Basdahl Kluste
8070025;de:05382:55711;St Augustin Markt
8070026;de:05314:62116;Bonn Heussallee/Museumsmeile
8070027;de:05314:68715;Bonn-Ramersdorf
8070029;de:05382:56412;Königswinter Fähre
8070036;de:03357:31100;Gnarrenburg Nord
8070041;de:06436:2113;Liederbach-Süd
8070073;de:05382:56111;Bad Honnef Stadtbahn
8070074;de:05382:56411;Königswinter, Clem.-August-Str.
8070075;de:05314:65115;Bonn Konrad-Adenauer-Platz
8070076;de:05382:55811;Hangelar Mitte
8070078;de:08119:5803;Haubersbronn Mitte
8070079;de:08119:5801;Rudersberg Nord
8070086;de:03241:3017;Hannover Karl-Wiechert-Allee
8070088;de:06438:4530;Mühlheim(Main)-Dietesheim
8070090;de:06413:11265;Offenbach(Main) Marktplatz
8070091;de:06413:11264;Offenbach(Main) Ledermuseum
8070092;de:06413:11263;Offenbach(Main) Kaiserlei
8070093;de:08215:1556;Bretten Kupferhälde
8070096;de:07332:3263;Albsheim(Eis)
8070097;de:08226:3558;Sinsheim Museum/Arena
8070098;de:08215:32603;Ubstadt Uhlandstr.
8070099;de:08215:31007;Odenheim West
8070107;de:05314:61114;Bonn Stadthaus
8070146;de:02000:84950;Hamburg-Sternschanze
8070156;de:08125:4391;Schwaigern Ost
8070157;de:08125:8402;Leingarten Ost
8070158;de:08121:2001;Böckingen West
8070159;de:08121:77;Böckingen Sonnenbrunnen
8070160;de:09372:1657;Hohenwarth Campingplatz
8070164;de:09671:99150;Kahl Kopp/Heide
8070165;de:09671:99149;Michelbach(Unterfr) Herrnmühle
8070166;de:09671:99148;Mömbris-Strötzbach
8070170;de:08216:35109;Durmersheim Nord
8070171;de:08121:1114;Heilbronn Hauptbahnhof/Willy-Brandt-Pl.
8070172;de:08121:1123;Heilbronn Harmonie
8070173;de:08121:55;Heilbronn Rathaus
8070174;de:08121:137;Heilbronn Neckar-Turm/K.-S.-Pl
8070179;de:08215:1543;Wössingen Ost
8070185;de:01060:37973;Alveslohe
8070214;de:03356:72263;Ostersode
8070219;de:08425:2956;Hütten
8070220;de:08118:7607;Münchingen Rührberg
8070231;de:05314:66206;Bonn-Bad Godesberg Stadthalle
8070252;de:07333:5288;Albisheim(Pfrimm)
8070253;de:07333:9079;Harxheim-Zell
8070257;de:07333:5454;Göllheim-Dreisen
8070258;de:13073:11743;Sellin(Rügen) West
8070259;de:15001:15683;Dessau-Waldersee
8070260;de:15091:3821;Kapen Biosphärenreservat
8070274;de:08231:3994;Brötzingen Sandweg
8070275;de:08231:3995;Brötzingen Wohnlichstraße
8070276;de:08236:1492;Neuenbürg(Enz) Freibad
8070277;de:08236:1494;Rotenbach(Enz)
8070278;de:08236:5660;Neuenbürg(Enz) Eyachbrücke
8070279;de:08235:422;Höfen(Enz) Nord
8070280;de:08235:423;Calmbach Süd
8070281;de:08235:424;Bad Wildbad Nord
8070282;de:08235:402;Bad Wildbad Uhlandplatz
8070283;de:08235:8961;Bad Wildbad Kurpark
8070309;de:08417:30089;Bad Imnau
8070314;;Bad Tönisstein
8070323;de:08336:6754;Binzen
8070349;de:03359:27702;Deinste
8070352;de:09571:12000;Dinkelsbühl Bf
8070368;de:07131:11044;Engeln
8070382;de:08437:40004;Gammertingen Europastraße
8070392;de:09779:6652;Fremdingen Bf
8070400;de:08415:28717;Gomadingen
8070414;de:08415:28817;Haidkapelle
8070415;de:08417:33089;Haigerloch
8070419;de:08336:6758;Hammerstein
8070450;de:08336:6759;Kandern
8070456;de:08415:28698;Engstingen
8070458;de:08415:28710;Kohlstetten
8070480;de:08415:28810;Mägerkingen
8070481;de:08415:28716;Marbach(b Münsingen)
8070483;de:05374:49301;Marienheide
8070494;de:08237:8022;Mühringen
8070495;de:08415:21510;Münsingen
8070501;de:07131:80385;Niederzissen
8070507;de:07131:80398;Oberzissen
8070508;de:09779:DEFAS_3;Oettingen(Bay)
8070509;de:08415:28718;Offenhausen
8070520;de:08417:33093;Rangendingen
8070524;de:08336:6755;Rümmingen
8070548;de:08417:30490;Stetten (b. Haigerloch)
8070557;de:08415:28809;Trochtelfingen(Hohenz)
8070561;de:09276:1773;Viechtach
8070567;de:09571:13550;Wassertrüdingen
8070569;de:08337:6761;Weizen
8070578;de:08336:6756;Wittlingen
8070579;de:08336:6757;Wollbach(Baden)
8070591;de:08416:5212;Altingen(Württ)
8070599;de:09276:7955;Gumpenried-Asbach
8070601;de:09571:DEFAS_6;Feuchtwangen Bf
8070604;de:08115:3231;Gültstein
8070620;de:09571:13700;Wilburgstetten Bf
8070628;de:08437:41510;Ostrach Bahnhof
8070630;de:08437:41043;Pfullendorf
8070664;de:09276:7962;Ruhmannsfelden
8070665;de:09276:16165;Patersdorf
8070666;de:09276:80540;Teisnach
8070670;de:09276:80598;Schnitzmühle
8070678;de:08415:28030;Metzingen-Neuhausen
8070679;de:08415:28235;Dettingen-Mitte
8070680;de:08415:28130;Bad Urach Wasserfall
8070704;de:05334:1016;Aachen Schanz
8070732;de:16062:8070732;Nordhausen Hesseröder Straße
8070733;de:16062:8070733;Nordhausen Ricarda-Huch-Straße
8070734;de:05758:4787;Mesch Neue Mühle
8070741;de:05314:61713;Bonn Brühler Str.
8070754;de:05314:68811;Bonn-Oberkassel Mitte
8070776;de:16062:8070776;Ilfeld Neanderklinik
8070777;de:16062:8070777;Nordhausen Bahnhofsplatz
8070791;de:08121:3033;Heilbronn Finanzamt
8070792;de:08121:3032;Heilbronn Friedensplatz
8070793;de:08121:173;Heilbronn Pfühlpark
8070801;de:09187:41746;Halfing
8070802;de:09187:40100;Amerang
8070803;de:09189:90206;Obing
8070831;de:15091:8070831;Bad Schmiedeberg Kurzentrum
8070856;de:09679:99004;Eisenheim
8070857;de:09675:75256;Escherndorf-Vogelburg
8070858;de:09679:99002;Prosselsheim
8070859;de:09679:99003;Seligenstadt Mainschleifenbahn
8070860;de:09675:4687;Volkach-Astheim
8070865;de:08215:1627;Söllingen Kapellenstraße
8070866;de:08337:6133;Eggingen
8070902;de:16062:8070902;Nordhausen Schurzfell
8070946;de:13071:5720;Weißer See
8070974;de:08425:2943;Schmiechen Albbahn
8070999;de:08326:6712;Bräunlingen Industriegebiet
8071001;de:08125:4405;Gemmingen West
8071002;de:08125:1705;Schwaigern(Württ) West
8071003;de:08125:7403;Leingarten Mitte
8071022;de:05358:6052;Jakobwüllesheim
8071172;de:08121:24;Heilbronn Harmonie/Hafenmarktpassage
8071174;de:14511:30651;Chemnitz Friedrichstraße
8071229;de:05358:5044;Bubenheim
8071257;de:05358:5036;Binsfeld
8071495;;Schweppenburg-Heilbrunnen
8071651;;Brenk
8071738;de:14511:30471;Chemnitz Hbf (Bahnhofstraße)
8071804;de:14511:30228;Chemnitz Annenstraße
8071816;de:14511:30016;Chemnitz Stefan-Heym-Platz
8071906;de:07131:80417;Weiler (Brohltal)
8072132;de:09189:40942;Aindorf
8072172;de:08121:23;Heilbronn Harmonie/Kunsthalle
8072211;de:08417:37603;Schömberg Stausee
8072722;de:08121:31001;Heilbronn Technisches Schulzentrum
8072723;de:08121:31004;Heilbronn Hans-Rießer-Straße
8072764;de:09189:90048;Pittenhart
8073368;de:05315:11950;Köln Messe/Deutz Gl.11-12
8073410;de:15083:8073410;Zielitz Ort
8074343;de:01054:66969;Niebüll neg
8075556;de:05382:55101;Siegburg Bahnhof
8077004;de:08317:13625;Kappelrodeck Ost
8077274;de:09671:99151;Alzenau Nord
8077275;de:09671:99146;Alzenau Burg
8077434;de:08226:2962;Neckarbischofsheim Nord
8077770;de:01054:18717;Dagebüll Kirche
8077771;de:08335:6695;Haselbrunn
8077772;de:08335:6693;Nenzingen
8077773;de:08335:6694;Stahringen
8077774;de:08335:6692;Stockach NE
8077775;de:08335:6696;Wahlwies
8079018;de:08215:1153;Linkenheim Rathaus
8079021;de:01054:58706;Maasbüll(b Niebüll)
8079022;de:01054:19259;Deezbüll
8079023;de:01060:37986;Moorbekhalle
8079024;de:01060:37972;Friedrichsgabe
8079025;de:01060:37970;Haslohfurth
8079026;de:01060:37969;Meeschensee
8079027;de:01060:36961;Norderstedt Mitte
8079028;de:01060:37971;Quickborner Straße
8079035;de:08212:1;Karlsruhe Marktplatz (Kaiserstraße)
8079041;de:08212:89;Karlsruhe Bahnhofsvorplatz
8079042;de:08215:1155;Hochstetten Grenzstraße
8079045;de:08212:1201;Karlsruhe Albtalbf
8079047;de:08212:1115;Karlsruhe-Neureut Kirchfeld
8079048;de:08215:1406;Spielberg
8079056;de:08327:1763;Tuttlingen Zentrum
8079057;de:08212:1525;Grötzingen Oberausstraße
8079058;de:08215:1530;Jöhlingen West
8079059;de:08215:1550;Rinklingen
8079060;de:08215:1554;Bretten Wannenweg
8079063;de:05334:5546;Breinig
8079069;de:05711:5062;Oldentrup
8079075;de:08425:2559;Amstetten(W) Lokalbahn
8079077;de:08125:1110;Eppingen West
8079078;de:08215:1561;Oberderdingen-Flehingen Industrie
8079080;de:07340:3741;Bruchweiler
8079081;de:07340:3747;Dahn Süd
8079083;de:10046:8079083;Nohfelden
8079084;de:13075:4143;Ahlbeck Grenze
8079085;de:07340:3772;Dahn
8079087;de:07340:6297;Bundenthal-Rumbach
8079088;de:07340:6269;Hinterweidenthal Ort
8079089;de:08417:47604;Albstadt-Ebingen West
8079090;de:08236:1795;Ersingen West
8079092;de:08426:6391;Äpfingen
8079093;de:08426:6427;Ochsenhausen
8079094;de:08426:6446;Reinstetten
8079095;de:03241:255;Hannover-Nordstadt
8079097;de:03241:4411;Hannover-Ledeburg
8079098;de:08426:6637;Barabein
8079099;de:08426:6644;Herrlishöfen
8079100;de:08426:6388;Sulmingen
8079101;de:08426:6452;Wennedach
8079118;de:07340:6296;Busenberg-Schindhard
8079119;de:08426:6383;Maselheim
8079125;de:08212:3;Karlsruhe Durlacher Tor
8079126;de:08212:51;Karlsruhe Entenfang
8079128;de:08212:107;Karlsruhe-Kniel. Rheinbergstr.
8079140;de:05315:16701;Köln-Blumenberg
8079141;de:07334:1735;Wörth(Rhein) Bürgerpark
8079142;de:07334:1734;Wörth(Rhein) Bienwaldhalle
8079143;de:07334:1714;Wörth(Rhein) Alte Bahnmeisterei
8079144;de:08212:49;Karlsruhe Mühlburger Tor
8079146;de:07332:3062;Neidenfels
8079147;de:07340:6270;Hinterweidenthal Ost
8079149;de:08215:32002;Unteröwisheim M.-Luther-Str.
8079151;de:06438:2700;Dreieich-Weibelfeld
8079211;de:07334:1736;Wörth(Rhein) Rathaus
8079212;de:07334:1739;Wörth(Rhein) Badallee
8079213;de:07334:1738;Wörth(Rhein) Badepark
8079265;de:07340:16500;Moosbachtal
8079604;de:13072:2058;Tessin West
